Employee ID,Age,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRotation,FeedbackFromManager,Mentoring,Autonomy,JobRole,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,Tools,TotalWorkingYears,Training,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance
66799,43.0,Finance,19,4.0,1.0,Male,2,3,2,L,Y,L,Accountant,9368.0,5.0,Yes,16.0,4.0,L,6.0,Y,3.0,7.0,4.0,3.0,2.0,83
66863,46.0,Sales,19,4.0,1.0,Male,3,2,2,H,N,H,Sales Executive,5772.0,4.0,Yes,21.0,3.0,H,14.0,Y,3.0,9.0,6.0,0.0,8.0,64
66964,35.0,Research and Development,11,3.0,2.0,Female,4,3,1,H,N,H,Manager,11996.0,7.0,No,18.0,2.0,L,10.0,Y,2.0,7.0,7.0,6.0,2.0,56
67083,33.0,Research and Development,20,3.0,1.0,Male,2,1,1,L,N,L,Research and Design Specialists,2313.0,1.0,Yes,20.0,2.0,L,5.0,N,3.0,2.0,2.0,2.0,2.0,31
67091,35.0,Production,22,4.0,4.0,Male,2,1,2,H,Y,H,Machinists,2258.0,3.0,No,12.0,2.0,L,10.0,Y,3.0,8.0,0.0,1.0,7.0,66
67233,28.0,Finance,2,3.0,1.0,Female,3,3,2,L,Y,H,Accountant,9156.0,3.0,Yes,19.0,4.0,L,8.0,Y,3.0,5.0,7.0,1.0,6.0,64
67269,18.0,Production,19,3.0,4.0,Female,3,1,4,L,N,H,Machinists,1611.0,6.0,No,15.0,3.0,L,0.0,Y,4.0,0.0,0.0,0.0,0.0,65
67317,22.0,Research and Development,12,2.0,4.0,Male,2,2,2,H,Y,H,Manufacturing Director,4775.0,3.0,No,22.0,1.0,H,4.0,Y,1.0,2.0,2.0,2.0,2.0,72
67357,28.0,Sales,23,3.0,3.0,Male,2,2,1,H,Y,L,Sales Executive,4724.0,5.0,No,11.0,3.0,L,5.0,N,3.0,5.0,3.0,0.0,4.0,38
67366,34.0,Research and Development,14,3.0,4.0,Female,2,3,4,H,N,H,Customercare Representative,8621.0,8.0,No,14.0,2.0,L,9.0,Y,4.0,8.0,7.0,7.0,7.0,63
67379,43.0,Finance,5,3.0,1.0,Male,3,3,1,L,N,H,Accountant,8164.0,8.0,Yes,18.0,3.0,H,7.0,Y,3.0,8.0,2.0,2.0,3.0,32
67403,31.0,Production,2,3.0,1.0,Female,4,2,3,L,N,H,Production Supervisors,6097.0,2.0,Yes,19.0,4.0,L,10.0,Y,2.0,8.0,4.0,3.0,5.0,33
67417,26.0,Production,22,2.0,1.0,Male,2,1,2,L,Y,H,Machinists,3955.0,2.0,No,16.0,1.0,L,6.0,Y,3.0,5.0,3.0,1.0,3.0,61
67448,39.0,Research and Development,18,1.0,2.0,Male,3,5,2,H,N,H,Manager,19197.0,1.0,Yes,14.0,3.0,H,21.0,Y,3.0,21.0,8.0,1.0,6.0,66
67480,44.0,Finance,3,4.0,2.0,Male,3,3,2,L,N,H,Accountant,8944.0,4.0,No,19.0,4.0,L,5.0,Y,3.0,10.0,6.0,1.0,2.0,44
67608,50.0,Sales,2,2.0,2.0,Male,3,2,2,L,N,H,Sales Executive,6796.0,7.0,Yes,14.0,1.0,L,18.0,N,3.0,4.0,3.0,1.0,3.0,42
67658,43.0,Production,24,3.0,4.0,Male,4,1,2,L,Y,L,Machinists,4876.0,3.0,No,12.0,3.0,H,8.0,N,3.0,6.0,4.0,0.0,2.0,49
67672,22.0,Research and Development,12,4.0,3.0,Male,2,1,2,H,N,H,Research and Design Specialists,2853.0,1.0,Yes,11.0,2.0,L,1.0,Y,3.0,0.0,0.0,0.0,0.0,54
67681,46.0,Research and Development,11,4.0,3.0,Male,3,2,1,L,Y,L,Customercare Representative,5562.0,5.0,No,14.0,4.0,L,19.0,N,3.0,10.0,7.0,0.0,9.0,47
67985,30.0,IT Support,7,2.0,2.0,Male,2,2,3,L,N,H,Sales Executive,7413.0,7.0,No,20.0,3.0,L,10.0,Y,2.0,8.0,3.0,2.0,6.0,80
68267,40.0,Finance,15,3.0,2.0,Male,2,2,2,H,Y,H,Accountant,8599.0,7.0,Yes,20.0,2.0,H,5.0,Y,2.0,9.0,2.0,2.0,7.0,79
68305,54.0,Finance,12,4.0,2.0,Male,2,2,3,L,N,H,Accountant,8858.0,3.0,Yes,20.0,3.0,L,6.0,N,1.0,10.0,2.0,1.0,3.0,36
68494,35.0,Research and Development,8,2.0,2.0,Male,2,2,1,H,N,H,Manufacturing Director,5916.0,3.0,Yes,13.0,1.0,L,8.0,Y,3.0,1.0,0.0,0.0,1.0,55
68576,37.0,Human Resources,21,4.0,3.0,Male,3,1,2,L,Y,L,Human Resources,2073.0,4.0,Yes,22.0,4.0,L,7.0,Y,3.0,3.0,2.0,0.0,2.0,33
68619,33.0,Production,10,3.0,3.0,Male,3,1,2,L,Y,L,Machinists,2436.0,5.0,Yes,13.0,3.0,L,8.0,N,1.0,5.0,4.0,0.0,4.0,30
68788,22.0,Research and Development,15,1.0,4.0,Male,3,1,2,L,Y,H,Research and Design Specialists,2472.0,8.0,Yes,23.0,1.0,H,1.0,Y,3.0,1.0,0.0,0.0,0.0,54
68808,32.0,Production,10,4.0,3.0,Female,2,1,2,L,Y,H,Machinists,2837.0,5.0,No,13.0,3.0,L,6.0,Y,3.0,6.0,2.0,4.0,1.0,59
68879,52.0,Production,8,3.0,1.0,Male,4,5,1,L,N,H,IT specialists,6794.0,5.0,No,17.0,3.0,H,7.0,N,2.0,3.0,6.0,2.0,6.0,41
68882,28.0,Production,23,2.0,1.0,Male,3,1,2,H,N,L,Machinists,2207.0,2.0,No,16.0,4.0,L,4.0,N,2.0,4.0,2.0,2.0,2.0,36
68896,38.0,Research and Development,17,1.0,2.0,Male,3,2,1,L,N,H,Customercare Representative,6673.0,7.0,Yes,19.0,2.0,L,17.0,N,3.0,1.0,0.0,0.0,0.0,18
68929,44.0,Research and Development,3,3.0,4.0,Male,3,2,4,H,Y,H,Customercare Representative,5933.0,3.0,No,12.0,4.0,L,10.0,Y,2.0,5.0,2.0,2.0,3.0,64
68967,36.0,Research and Development,14,4.0,2.0,Male,3,1,2,L,N,L,Research and Design Specialists,4678.0,1.0,No,18.0,3.0,L,8.0,N,3.0,6.0,2.0,0.0,1.0,46
69056,46.0,Production,20,2.0,4.0,Male,3,3,2,H,Y,H,Manufacturing Director,10845.0,2.0,No,13.0,2.0,L,13.0,Y,3.0,8.0,7.0,0.0,7.0,70
69077,26.0,Research and Development,21,1.0,3.0,Male,3,1,2,L,N,L,Research and Design Specialists,3102.0,0.0,No,22.0,3.0,L,7.0,N,3.0,6.0,4.0,0.0,4.0,45
69082,40.0,Production,14,4.0,4.0,Female,4,1,1,L,N,L,Machinists,2213.0,3.0,Yes,13.0,3.0,L,10.0,N,3.0,7.0,7.0,1.0,7.0,47
69085,52.0,Research and Development,24,3.0,2.0,Male,2,2,3,H,Y,H,IT specialists,5004.0,6.0,No,16.0,3.0,L,10.0,Y,2.0,3.0,2.0,2.0,2.0,52
69109,30.0,Finance,9,3.0,2.0,Male,3,2,1,L,N,L,Accountant,9124.0,4.0,Yes,16.0,1.0,L,10.0,Y,1.0,7.0,7.0,3.0,7.0,49
69215,51.0,Sales,11,2.0,3.0,Female,3,2,2,H,N,H,Sales Executive,4936.0,4.0,No,11.0,3.0,L,18.0,Y,2.0,7.0,7.0,0.0,7.0,60
69381,27.0,Research and Development,18,3.0,2.0,Female,4,1,3,L,Y,H,Research and Design Specialists,3517.0,2.0,No,17.0,1.0,L,5.0,Y,3.0,3.0,2.0,0.0,2.0,71
69413,28.0,Sales,2,3.0,3.0,Male,3,2,1,L,Y,H,Sales Executive,4898.0,9.0,No,14.0,4.0,H,5.0,Y,3.0,4.0,2.0,1.0,3.0,55
69587,49.0,Finance,23,4.0,2.0,Female,3,3,1,L,Y,H,Accountant,8974.0,1.0,No,18.0,3.0,L,5.0,N,1.0,6.0,2.0,1.0,6.0,61
69671,42.0,Production,17,3.0,4.0,Female,2,1,4,H,N,H,Machinists,2593.0,0.0,Yes,11.0,3.0,H,10.0,Y,3.0,9.0,6.0,7.0,8.0,63
69859,35.0,Production,3,3.0,4.0,Male,1,1,1,H,N,H,Machinists,4230.0,0.0,No,15.0,3.0,L,6.0,Y,3.0,5.0,4.0,4.0,3.0,55
69996,46.0,Sales,13,3.0,3.0,Female,1,4,1,H,Y,H,Manager,16872.0,3.0,Yes,12.0,2.0,L,28.0,Y,2.0,7.0,7.0,7.0,7.0,56
70129,29.0,Research and Development,3,3.0,3.0,Male,3,1,4,H,Y,H,Research and Design Specialists,2703.0,0.0,No,23.0,4.0,L,6.0,Y,3.0,5.0,4.0,0.0,4.0,52
70168,38.0,Production,20,3.0,1.0,Male,3,2,1,L,N,H,Production Supervisors,6693.0,9.0,No,18.0,4.0,L,10.0,Y,2.0,10.0,4.0,2.0,6.0,40
70360,39.0,Production,2,2.0,3.0,Male,2,2,2,L,Y,L,Machinists,3069.0,7.0,No,15.0,4.0,L,11.0,Y,3.0,10.0,8.0,0.0,7.0,50
70408,27.0,Research and Development,5,2.0,4.0,Male,3,3,2,H,N,H,Manufacturing Director,8793.0,6.0,No,21.0,3.0,L,9.0,Y,2.0,9.0,7.0,1.0,7.0,62
70556,25.0,Research and Development,9,3.0,4.0,Female,3,1,2,L,N,L,Research and Design Specialists,2096.0,4.0,No,18.0,4.0,H,2.0,N,2.0,2.0,2.0,2.0,1.0,42
70638,48.0,Research and Development,17,4.0,4.0,Male,3,1,2,H,N,L,Research and Design Specialists,2259.0,4.0,No,17.0,1.0,L,13.0,N,2.0,0.0,0.0,0.0,0.0,45
70644,45.0,Production,8,3.0,2.0,Male,4,2,2,L,N,L,Production Supervisors,5984.0,6.0,Yes,19.0,1.0,H,10.0,N,1.0,7.0,5.0,3.0,3.0,31
70695,48.0,Research and Development,20,3.0,4.0,Male,3,3,4,L,N,H,Manufacturing Director,7898.0,9.0,No,11.0,3.0,L,11.0,Y,3.0,10.0,9.0,0.0,8.0,63
70734,30.0,Production,6,3.0,3.0,Male,3,2,1,H,Y,H,Machinists,3072.0,1.0,No,11.0,3.0,L,12.0,Y,3.0,12.0,9.0,6.0,10.0,58
70890,30.0,Sales,17,3.0,2.0,Male,3,1,2,L,N,L,Sales Manager,1081.0,4.0,No,13.0,3.0,H,1.0,N,2.0,1.0,0.0,0.0,0.0,44
71007,32.0,Sales,22,3.0,3.0,Male,4,2,4,L,N,H,Sales Executive,6209.0,7.0,No,15.0,3.0,L,10.0,Y,4.0,10.0,7.0,0.0,8.0,69
71131,26.0,IT Support,11,3.0,1.0,Female,3,3,2,L,Y,H,IT specialists,9715.0,9.0,No,17.0,3.0,H,5.0,Y,2.0,10.0,7.0,3.0,3.0,77
71236,41.0,Production,13,3.0,4.0,Male,3,1,1,H,Y,H,Machinists,4721.0,6.0,Yes,13.0,3.0,L,20.0,Y,3.0,18.0,13.0,2.0,17.0,55
71271,29.0,Production,11,4.0,4.0,Female,3,1,1,L,Y,L,Machinists,2974.0,1.0,No,17.0,3.0,L,9.0,N,3.0,5.0,3.0,1.0,2.0,38
71289,34.0,Research and Development,24,4.0,2.0,Female,4,1,2,H,N,H,Research and Design Specialists,3280.0,5.0,No,16.0,3.0,L,10.0,Y,3.0,4.0,2.0,1.0,3.0,60
71343,39.0,Human Resources,24,3.0,4.0,Female,2,2,3,L,Y,H,Human Resources,5204.0,3.0,No,11.0,3.0,H,13.0,Y,3.0,5.0,4.0,0.0,4.0,83
71459,53.0,IT Support,13,4.0,2.0,Male,3,3,1,L,Y,H,IT specialists,5782.0,7.0,No,17.0,3.0,H,5.0,Y,3.0,8.0,2.0,2.0,7.0,57
71625,28.0,Sales,24,4.0,2.0,Male,3,2,4,H,N,H,Sales Executive,5253.0,1.0,No,16.0,4.0,H,7.0,Y,3.0,7.0,5.0,0.0,7.0,65
71628,50.0,Sales,6,3.0,4.0,Female,3,2,2,H,Y,H,Sales Executive,6347.0,3.0,No,12.0,1.0,L,19.0,Y,3.0,18.0,7.0,0.0,13.0,57
71692,33.0,Research and Development,14,2.0,4.0,Male,3,2,2,L,Y,H,Customercare Representative,5968.0,6.0,No,20.0,3.0,L,9.0,Y,3.0,9.0,7.0,2.0,8.0,53
71833,43.0,Research and Development,23,3.0,3.0,Male,2,1,1,L,N,L,Research and Design Specialists,2437.0,4.0,Yes,16.0,4.0,L,6.0,N,3.0,1.0,0.0,0.0,0.0,21
71886,29.0,Research and Development,9,4.0,2.0,Male,1,1,4,H,N,L,Research and Design Specialists,2720.0,9.0,No,18.0,4.0,L,10.0,Y,3.0,10.0,7.0,2.0,8.0,65
71930,32.0,Production,13,3.0,4.0,Male,2,1,2,L,N,L,Machinists,3730.0,0.0,Yes,14.0,4.0,L,4.0,N,1.0,3.0,2.0,1.0,2.0,36
71931,48.0,Production,15,3.0,2.0,Male,2,3,1,L,N,H,Production Supervisors,7652.0,4.0,No,16.0,1.0,H,5.0,N,1.0,10.0,3.0,2.0,5.0,28
71969,55.0,Finance,12,4.0,1.0,Male,3,2,1,L,Y,H,Accountant,8413.0,7.0,No,16.0,4.0,L,6.0,N,2.0,10.0,2.0,2.0,4.0,81
72037,31.0,Finance,25,3.0,2.0,Female,3,2,1,L,Y,H,Accountant,8333.0,1.0,Yes,19.0,1.0,H,9.0,N,1.0,2.0,5.0,1.0,7.0,51
72065,36.0,Sales,4,4.0,2.0,Female,3,2,2,H,N,H,Sales Executive,6815.0,9.0,No,13.0,1.0,H,15.0,Y,3.0,1.0,0.0,0.0,0.0,52
72095,53.0,Production,13,3.0,4.0,Male,3,2,2,H,N,L,Machinists,2450.0,9.0,No,17.0,4.0,L,19.0,Y,3.0,2.0,2.0,2.0,2.0,61
72225,45.0,Research and Development,4,4.0,2.0,Male,3,2,2,L,Y,H,Customercare Representative,5399.0,5.0,No,12.0,3.0,L,12.0,Y,3.0,4.0,2.0,0.0,3.0,73
72255,18.0,Sales,10,3.0,4.0,Female,2,1,2,L,N,L,Sales Representative,1200.0,1.0,No,12.0,1.0,L,0.0,N,3.0,0.0,0.0,0.0,0.0,45
72407,21.0,Research and Development,9,1.0,4.0,Female,3,1,1,H,N,L,Research and Design Specialists,2693.0,9.0,No,19.0,1.0,L,1.0,N,2.0,1.0,0.0,0.0,0.0,31
72481,26.0,Research and Development,5,3.0,1.0,Male,3,1,1,L,N,L,Research and Design Specialists,2042.0,9.0,Yes,14.0,2.0,L,6.0,N,3.0,3.0,2.0,1.0,2.0,39
72591,55.0,Research and Development,22,2.0,4.0,Female,1,5,2,L,Y,H,Manager,19187.0,8.0,No,14.0,4.0,L,23.0,Y,3.0,19.0,9.0,9.0,11.0,68
72636,31.0,Sales,19,2.0,4.0,Female,3,2,2,H,N,H,Sales Executive,6932.0,8.0,No,13.0,4.0,L,9.0,N,2.0,9.0,8.0,0.0,0.0,43
72735,20.0,Sales,5,3.0,3.0,Male,4,1,2,L,Y,L,Customercare Representative,2678.0,8.0,No,17.0,4.0,H,2.0,N,3.0,2.0,1.0,2.0,2.0,41
72856,35.0,Sales,19,4.0,3.0,Male,2,2,1,L,N,L,Sales Executive,4312.0,0.0,No,14.0,2.0,L,16.0,Y,3.0,15.0,13.0,2.0,8.0,32
72878,32.0,IT Support,9,2.0,3.0,Male,2,2,3,L,N,L,Sales Executive,5964.0,8.0,Yes,15.0,2.0,H,9.0,Y,3.0,8.0,4.0,1.0,6.0,75
72963,35.0,Sales,2,3.0,1.0,Female,3,2,3,H,N,H,Sales Executive,4859.0,1.0,No,16.0,4.0,H,5.0,Y,3.0,5.0,4.0,0.0,3.0,71
73061,45.0,Research and Development,19,4.0,4.0,Male,3,3,1,L,N,H,Research Director,13245.0,4.0,Yes,14.0,2.0,L,17.0,Y,4.0,0.0,0.0,0.0,0.0,38
73268,50.0,Finance,15,3.0,1.0,Male,3,3,1,H,Y,H,Accountant,9863.0,7.0,No,19.0,1.0,L,9.0,Y,1.0,2.0,4.0,1.0,5.0,83
73296,38.0,Research and Development,14,3.0,2.0,Female,1,2,3,L,Y,L,Research and Design Specialists,5329.0,7.0,Yes,12.0,4.0,L,17.0,Y,3.0,13.0,11.0,1.0,9.0,33
73402,37.0,Research and Development,2,3.0,2.0,Female,3,1,2,L,N,H,Research and Design Specialists,3936.0,5.0,No,11.0,1.0,L,8.0,Y,1.0,8.0,4.0,7.0,7.0,53
73471,47.0,Sales,17,1.0,2.0,Male,3,2,4,H,N,H,Sales Representative,2976.0,3.0,No,19.0,1.0,H,5.0,Y,3.0,0.0,0.0,0.0,0.0,63
73487,46.0,Production,4,3.0,2.0,Male,4,3,3,L,N,L,Production Supervisors,5100.0,2.0,Yes,20.0,2.0,H,5.0,Y,3.0,10.0,2.0,3.0,7.0,40
73651,36.0,Research and Development,17,4.0,4.0,Female,3,2,3,L,Y,H,Research and Design Specialists,6962.0,1.0,Yes,22.0,4.0,H,15.0,Y,3.0,1.0,0.0,0.0,0.0,75
73807,35.0,Production,14,3.0,2.0,Male,4,2,2,L,N,L,Machinists,3407.0,5.0,No,17.0,4.0,H,10.0,N,2.0,10.0,9.0,6.0,8.0,45
73944,29.0,Sales,7,3.0,3.0,Male,3,1,1,L,N,L,Sales Representative,2642.0,6.0,No,11.0,3.0,L,1.0,N,3.0,1.0,0.0,0.0,0.0,29
73983,40.0,Research and Development,6,3.0,1.0,Female,2,3,2,L,Y,H,Manufacturing Director,10435.0,5.0,No,13.0,4.0,L,18.0,Y,3.0,18.0,15.0,14.0,12.0,50
74119,35.0,Research and Development,17,2.0,2.0,Male,3,2,2,L,Y,H,Manufacturing Director,5762.0,1.0,No,14.0,3.0,H,15.0,Y,3.0,7.0,7.0,1.0,7.0,68
74165,51.0,Human Resources,18,3.0,3.0,Male,3,4,2,H,Y,H,Manager,14026.0,2.0,Yes,11.0,2.0,L,33.0,Y,3.0,33.0,9.0,0.0,10.0,59
74296,37.0,Research and Development,12,2.0,3.0,Female,2,1,2,H,Y,H,Research and Design Specialists,3920.0,2.0,No,14.0,1.0,H,17.0,Y,2.0,3.0,1.0,0.0,2.0,73
74374,34.0,Finance,11,3.0,1.0,Female,2,2,2,H,N,H,Accountant,8634.0,3.0,No,20.0,4.0,L,8.0,N,2.0,4.0,3.0,1.0,7.0,37
74401,38.0,Finance,6,3.0,1.0,Male,2,2,1,L,Y,H,Accountant,9967.0,3.0,Yes,18.0,3.0,L,10.0,Y,2.0,5.0,4.0,1.0,5.0,67
74430,18.0,Research and Development,23,2.0,2.0,Male,3,1,2,H,Y,H,Research and Design Specialists,1051.0,2.0,No,15.0,4.0,L,0.0,Y,3.0,0.0,0.0,0.0,0.0,57
74636,55.0,Research and Development,7,3.0,3.0,Female,3,4,2,L,N,H,Manager,16659.0,2.0,Yes,13.0,3.0,L,30.0,Y,3.0,5.0,4.0,1.0,2.0,50
74667,34.0,Finance,19,4.0,1.0,Male,2,3,1,L,Y,H,Accountant,9665.0,8.0,Yes,20.0,3.0,L,10.0,Y,2.0,8.0,3.0,2.0,6.0,70
74684,47.0,Research and Development,18,2.0,3.0,Female,3,4,2,H,Y,H,Manager,16752.0,4.0,Yes,11.0,3.0,H,26.0,Y,2.0,26.0,14.0,3.0,0.0,78
74749,42.0,Research and Development,23,3.0,2.0,Male,3,2,2,L,N,L,Manufacturing Director,4434.0,6.0,No,13.0,4.0,L,10.0,N,2.0,9.0,8.0,7.0,8.0,43
74849,21.0,Sales,7,1.0,1.0,Female,2,1,1,L,N,L,Sales Manager,2174.0,1.0,Yes,11.0,3.0,L,3.0,N,3.0,3.0,2.0,1.0,2.0,35
74965,28.0,Finance,21,4.0,1.0,Male,3,3,2,L,N,H,Accountant,9028.0,3.0,No,17.0,1.0,L,7.0,N,1.0,2.0,6.0,3.0,7.0,27
74966,53.0,Production,1,3.0,1.0,Male,4,4,2,L,N,H,Production Supervisors,6432.0,4.0,No,16.0,2.0,L,8.0,N,1.0,5.0,7.0,3.0,4.0,33
75069,50.0,Research and Development,10,4.0,2.0,Male,2,4,1,L,N,H,Manager,17046.0,0.0,No,15.0,2.0,L,28.0,N,3.0,27.0,10.0,15.0,7.0,34
75383,41.0,Sales,13,2.0,4.0,Male,3,2,2,H,N,H,Sales Executive,6230.0,7.0,No,14.0,4.0,H,16.0,Y,3.0,14.0,3.0,1.0,10.0,66
75402,29.0,Production,18,3.0,2.0,Female,3,2,1,L,N,L,Production Supervisors,5982.0,6.0,No,18.0,2.0,H,6.0,Y,3.0,8.0,4.0,2.0,5.0,35
75588,54.0,Research and Development,25,4.0,4.0,Female,3,3,2,L,N,H,Manufacturing Director,10502.0,1.0,No,17.0,1.0,L,33.0,Y,1.0,5.0,4.0,1.0,4.0,66
75619,24.0,Sales,12,4.0,4.0,Female,3,2,2,L,N,L,Sales Executive,4260.0,1.0,Yes,12.0,4.0,L,5.0,N,4.0,5.0,2.0,0.0,3.0,43
75625,54.0,Finance,4,3.0,1.0,Female,3,3,2,L,Y,H,Accountant,8453.0,8.0,Yes,18.0,4.0,H,5.0,N,1.0,10.0,7.0,3.0,3.0,72
75683,50.0,Finance,7,3.0,2.0,Male,3,3,2,L,Y,H,Accountant,9399.0,8.0,No,19.0,1.0,L,7.0,N,1.0,3.0,5.0,1.0,6.0,61
75684,55.0,Research and Development,9,4.0,2.0,Male,4,4,2,H,Y,H,Research Director,14732.0,3.0,No,13.0,4.0,H,31.0,Y,4.0,7.0,7.0,0.0,0.0,66
75702,46.0,Research and Development,15,2.0,4.0,Male,3,5,2,H,Y,H,Research Director,19081.0,4.0,No,11.0,1.0,L,25.0,Y,3.0,4.0,2.0,0.0,3.0,57
75751,28.0,Finance,9,3.0,2.0,Male,2,2,2,L,N,H,Accountant,9814.0,8.0,Yes,17.0,2.0,H,7.0,Y,3.0,3.0,2.0,3.0,6.0,40
75800,28.0,Research and Development,22,3.0,3.0,Male,3,1,4,L,Y,H,Research and Design Specialists,2144.0,7.0,No,14.0,3.0,L,5.0,Y,2.0,5.0,3.0,1.0,4.0,63
75833,29.0,Finance,5,3.0,2.0,Male,2,3,2,L,Y,H,Accountant,9447.0,2.0,No,15.0,2.0,L,5.0,Y,2.0,3.0,5.0,2.0,3.0,79
75849,51.0,Research and Development,9,2.0,4.0,Female,2,4,1,L,Y,H,Manufacturing Director,13142.0,7.0,No,16.0,2.0,L,29.0,Y,2.0,5.0,2.0,0.0,3.0,56
75902,49.0,Sales,10,3.0,3.0,Female,3,3,2,L,N,H,Sales Executive,7654.0,9.0,No,18.0,1.0,L,9.0,N,4.0,9.0,8.0,7.0,7.0,33
75928,59.0,Sales,6,3.0,1.0,Female,3,3,1,H,N,H,Sales Executive,7637.0,7.0,No,11.0,4.0,H,28.0,N,2.0,21.0,16.0,7.0,9.0,68
76037,41.0,Research and Development,15,4.0,1.0,Female,2,2,2,H,N,H,Customercare Representative,6811.0,2.0,Yes,17.0,1.0,H,10.0,Y,3.0,8.0,7.0,0.0,7.0,66
76195,29.0,Production,5,3.0,1.0,Male,2,3,4,L,N,L,Production Supervisors,5929.0,8.0,No,15.0,1.0,H,6.0,Y,1.0,4.0,7.0,1.0,3.0,30
76254,35.0,Research and Development,13,4.0,1.0,Female,3,2,2,H,Y,H,Customercare Representative,6142.0,4.0,Yes,16.0,3.0,H,10.0,Y,3.0,5.0,2.0,0.0,4.0,57
76303,19.0,Research and Development,24,3.0,1.0,Female,2,1,2,H,N,L,Research and Design Specialists,1859.0,9.0,Yes,25.0,2.0,H,1.0,N,4.0,1.0,1.0,0.0,0.0,36
76317,31.0,Research and Development,10,5.0,1.0,Female,3,4,2,L,N,H,Research Director,16422.0,5.0,No,11.0,3.0,H,9.0,Y,4.0,3.0,2.0,1.0,0.0,77
76328,47.0,Research and Development,13,3.0,3.0,Female,2,3,2,L,Y,H,Manufacturing Director,10333.0,3.0,Yes,12.0,3.0,H,28.0,N,3.0,22.0,11.0,14.0,10.0,48
76599,29.0,Research and Development,22,4.0,2.0,Male,2,3,2,H,N,H,Research Director,11935.0,1.0,No,18.0,3.0,H,10.0,Y,3.0,10.0,2.0,0.0,7.0,70
76614,33.0,Research and Development,6,4.0,3.0,Female,2,1,2,L,N,L,Research and Design Specialists,2622.0,6.0,No,21.0,4.0,L,7.0,N,3.0,3.0,2.0,1.0,1.0,48
76691,23.0,Production,16,1.0,4.0,Male,2,1,2,L,Y,L,Machinists,3989.0,1.0,Yes,11.0,1.0,L,5.0,N,3.0,5.0,4.0,1.0,2.0,33
76794,37.0,Finance,19,3.0,2.0,Male,2,2,1,L,Y,H,Accountant,9477.0,8.0,Yes,16.0,3.0,L,5.0,Y,2.0,10.0,3.0,2.0,6.0,56
76796,35.0,Research and Development,20,4.0,2.0,Male,1,2,1,H,N,L,Research and Design Specialists,6646.0,5.0,No,13.0,2.0,L,17.0,Y,3.0,17.0,11.0,11.0,8.0,51
76815,45.0,Research and Development,14,2.0,3.0,Male,3,4,2,H,N,L,Customercare Representative,13496.0,0.0,Yes,14.0,2.0,H,21.0,Y,3.0,20.0,7.0,4.0,10.0,77
76821,43.0,Finance,8,3.0,2.0,Male,2,2,1,L,Y,H,Accountant,8045.0,8.0,Yes,20.0,1.0,L,5.0,Y,2.0,8.0,6.0,2.0,4.0,81
76830,42.0,Research and Development,16,2.0,4.0,Male,2,2,2,L,Y,L,Research and Design Specialists,4332.0,4.0,No,12.0,4.0,L,20.0,Y,3.0,20.0,9.0,3.0,7.0,60
76840,32.0,Finance,2,3.0,2.0,Female,3,2,2,L,Y,H,Accountant,8538.0,4.0,Yes,15.0,4.0,L,5.0,N,2.0,2.0,7.0,1.0,3.0,77
77061,40.0,Sales,11,3.0,2.0,Female,4,4,4,L,Y,H,IT specialists,8070.0,3.0,No,15.0,1.0,L,7.0,Y,3.0,5.0,4.0,1.0,4.0,66
77081,56.0,Research and Development,8,3.0,3.0,Male,3,4,4,H,N,H,Customercare Representative,11103.0,4.0,No,11.0,3.0,L,30.0,Y,2.0,10.0,7.0,1.0,1.0,69
77101,54.0,Sales,8,3.0,4.0,Female,3,2,2,H,N,H,Sales Executive,5940.0,2.0,No,14.0,4.0,L,16.0,Y,3.0,6.0,2.0,0.0,5.0,52
77122,34.0,Finance,14,4.0,2.0,Male,3,3,2,L,N,H,Accountant,9481.0,5.0,No,16.0,4.0,L,10.0,N,2.0,4.0,7.0,2.0,6.0,46
77167,52.0,Sales,19,1.0,1.0,Female,1,5,2,L,N,H,Manager,19845.0,8.0,No,15.0,4.0,L,33.0,N,3.0,32.0,14.0,6.0,9.0,48
77194,44.0,Research and Development,18,4.0,4.0,Male,3,5,1,L,N,H,Manager,19513.0,2.0,Yes,12.0,1.0,L,26.0,N,4.0,2.0,2.0,0.0,1.0,39
77266,32.0,Finance,7,4.0,2.0,Female,2,2,1,L,N,L,Accountant,8707.0,7.0,Yes,17.0,4.0,H,5.0,N,2.0,4.0,3.0,3.0,6.0,26
77304,54.0,Research and Development,23,4.0,4.0,Female,3,2,2,L,Y,H,Research and Design Specialists,6854.0,1.0,No,15.0,2.0,H,14.0,Y,2.0,7.0,1.0,1.0,7.0,70
77333,25.0,Sales,1,4.0,3.0,Male,3,2,3,L,Y,H,Sales Executive,4950.0,5.0,No,14.0,2.0,L,5.0,Y,3.0,4.0,3.0,1.0,1.0,88
77460,22.0,Research and Development,7,1.0,1.0,Male,3,1,2,H,N,H,Research and Design Specialists,2773.0,7.0,No,20.0,4.0,L,3.0,Y,3.0,2.0,2.0,2.0,2.0,61
77531,40.0,Sales,9,2.0,4.0,Female,3,2,4,H,N,H,Sales Executive,5715.0,7.0,No,12.0,3.0,H,8.0,Y,3.0,5.0,4.0,1.0,3.0,74
